CODIGO,GLOSA,FONASA,ISAPRE,PARTICULAR,N ORDEN,CATEGORIA
306546,PCR PARA NEISSERIA GONORRHOEAE,31637,31637,31637,8,Laboratorio
306547,"PANEL PCR PARA ETS (Incluye códigos: 0306097, 0306541, 0306542, 0306545, 0306546)",42601,42601,42601,8,Laboratorio
306573,"VIRUS HEPATITIS A, ANTICUERPOS TOTALES",18098,18098,18098,8,Laboratorio
306600,"PANEL RESPIRATORIO DIRECTO, POR IF (incluye Adenovirus, virus Influenza A, virus Influenza B, virus Parainfluenza 1, virus Parainfluenza 2, virus Parainfluenza 3, Virus respiratorio sincisial y metapneumovirus) c/u.",41885,41885,41885,8,Laboratorio
306601,DETERMINACIÓN DE IgM e IgG PARA LEPTOSPIRA,107469,107469,107469,8,Laboratorio
306602,"TORCH (030606903, 030606904, 030606107, 030606108, 030606918, 030606919, 030606920, 030606921, 030606905, 030606906)",117130,117130,117130,8,Laboratorio
306603,"MARCADORES VIRALES DE HEPATITIS (Incluye códigos 0306074, 0306077, 0306081, 0306080, 0306076)",73883,73883,73883,8,Laboratorio
306610,VIRUS INFLUENZA A H1N1 POR REACCIÓN POLIMERASA EN CADENA (PCR),105275,105275,105275,8,Laboratorio
306611,IgM BRUCELLA,34846,34846,34846,8,Laboratorio
306612,IgG BRUCELLA,34846,34846,34846,8,Laboratorio
306613,PANEL MOLECULAR RESPIRATORIO,152203,152203,152203,8,Laboratorio
306614,BARTONELLA HENSELAE SEROLOGIA IgM,72375,72375,72375,8,Laboratorio
306615,PCR CLOSTRIDIUM DIFFICILE,78481,78481,78481,8,Laboratorio
306618,PCR LISTERIA,148721,148721,148721,8,Laboratorio
306619,"PCR VIRUS PAPILOMA HUMANO (HPV) MUESTRAS URETRALES, CONJUNTIVAL, ORINA, LIQUIDO SEMINAL)",104710,104710,104710,8,Laboratorio
306620,PCR-RT CHLAMYDIA PNEUMONIAE,67199,67199,67199,8,Laboratorio
306623,VIGILANCIA A CARBAPENEMASAS,31326,31326,31326,8,Laboratorio
306624,TINCIÓN CALCOFLUOR,43196,43196,43196,8,Laboratorio
306626,"TREPONEMA PALLIDUM, ANTICUERPOS IGG/IGM (TAMIZAJE DONANTES)",9653,9653,9653,8,Laboratorio
306628,PCR PARVOVIRUS B19,147231,147231,147231,8,Laboratorio
306631,"PANEL PCR EMBARAZADA (Chlamydia trachomatis, Mycoplasma hominis, Neisseria gonorrhoeae, Ureaplasma urealyticum, Ureaplasma parvum, Streptococcus agalactiae)",42979,42979,42979,8,Laboratorio
306632,PCR PANEL RESPIRATORIO FILM ARRAY,169277,169277,169277,8,Laboratorio
306637,PCR STREPTOCOCCUS GRUPO B,31637,31637,31637,8,Laboratorio
306642,ANTICUERPOS ANTINEUMOCOCO (23 SEROTIPOS),414470,414470,414470,8,Laboratorio
306646,PCR TRICHOMONAS VAGINALIS,39183,39183,39183,8,Laboratorio
306648,PCR PANEL ENTÉRICO FILM ARRAY,200815,200815,200815,8,Laboratorio
306649,PCR UNIVERSAL (IDENTIFICACIÓN DE ESPECIE BACTERIANA POR SECUENCIACIÓN),212789,212789,212789,8,Laboratorio
306650,PCR PANEL MENINGITIS FILM ARRAY,235874,235874,235874,8,Laboratorio
306652,PCR PANEL SEPSIS FILM ARRAY,238679,238679,238679,8,Laboratorio
306657,PCR VIGILANCIA VRE,188032,188032,188032,8,Laboratorio
306661,PCR DETECCIÓN M. TUBERCULOSIS Y RESISTENCIA A RIFAMPICINA,208785,208785,208785,8,Laboratorio
306665,PANEL GASTROENTERITIS BACTERIANO/PARASITARIO/VIRAL,153563,153563,153563,8,Laboratorio
306666,"VIRUS HEPATITIS B, ANTI-ANTÍGENO E (Anti Hbe Ag)",131910,131910,131910,8,Laboratorio
306667,"PANEL VIRAL MENINGITIS (Virus herpes 1 y 2; Varicela Zoster, Enterovirus; Virus Parotiditis)",135683,135683,135683,8,Laboratorio
306668,PANEL TROPICAL,212208,212208,212208,8,Laboratorio
306669,"VIRUS ZIKA, ANTICUERPOS IGG E IGM",182027,182027,182027,8,Laboratorio
306671,PCR VIRUS DENGUE,164040,164040,164040,8,Laboratorio
306673,DETECCIÓN B-D-GLUCANO,237124,237124,237124,8,Laboratorio
306674,SEROLOGÍA COXIELLA BURNETTI (FIEBRE Q),186297,186297,186297,8,Laboratorio
306675,PCR COXIELLA BURNETTI (FIEBRE Q),154127,154127,154127,8,Laboratorio
306676,"PCR PANEL INFLUENZA A (INCLUYE H1N1, H3N2, H5 y H7)",95875,95875,95875,8,Laboratorio
306677,PCR VIRUS FIEBRE AMARILLA,141795,141795,141795,8,Laboratorio
306678,"SEROLOGÍA VIRUS FIEBRE AMARILLA IGM, IGG",145614,145614,145614,8,Laboratorio
306681,IDENTIF. DE ESPECIE DE HONGOS POR SECUENCIACIÓN PCR UNIVERSAL,216790,216790,216790,8,Laboratorio
306685,PANEL PCR EMBARAZADA AMPLIADO,132163,132163,132163,8,Laboratorio
306686,PANEL VIRAL BK8,70843,70843,70843,8,Laboratorio
306687,"PCR, PANEL INFLUENZA A y B",90693,90693,90693,8,Laboratorio
306688,PCR PANEL NEUMONIA FILM ARRAY,264668,264668,264668,8,Laboratorio
306689,ESTUDIO SUSCEPTIBILIDAD COLISTIN,50793,50793,50793,8,Laboratorio
306690,ESTUDIO SUSCEPTIBILIDAD CEFTOLOZANO TAZOBACTAM,14599,14599,14599,8,Laboratorio
306691,PANEL PCR RESPIRATORIO PLUS (INCLUYE CORONAVIRUS COVID-19),128594,128594,128594,8,Laboratorio
306692,PCR CORONAVIRUS COVID-19,22041,22041,22041,8,Laboratorio
306693,PANEL CANDIDA TRANSMISIÓN SEXUAL POR PCR-RT,68941,68941,68941,8,Laboratorio
306694,VIRUS BK POR PCR-RT,125810,125810,125810,8,Laboratorio
306695,PCR HELICOBACTER PYLORI,64632,64632,64632,8,Laboratorio
306697,"DEMODEX , BÚSQUEDA DE (SARNA)",30390,30390,30390,8,Laboratorio
306698,TINCIÓN PARA CAMPYLOBACTER,34280,34280,34280,8,Laboratorio
306699,BARTONELLA HENSELAE SEROLOGIA IgG,72375,72375,72375,8,Laboratorio
306700,LEGIONELLA ANTÍGENO URINARIO,43992,43992,43992,8,Laboratorio
306701,LÁTEX PARA MENINGITIS,30918,30918,30918,8,Laboratorio
306702,PANEL VARICELA ZOSTER / HERPES SIMPLEX 1 Y 2 POR PCR-RT,191779,191779,191779,8,Laboratorio
306704,"ACANTHAMOEBA SP, BUSQUEDA DE",66555,66555,66555,8,Laboratorio
306707,ESTUDIO SUSCEPTIBILIDAD CEFTAZIDIMA/AVIBACTAM,14792,14792,14792,8,Laboratorio
306708,"SCHISTOSOMIASIS, SEROLOGIA",135830,135830,135830,8,Laboratorio
306709,SEROLOGIA AMEBIASIS,66555,66555,66555,8,Laboratorio
306710,"STRONGYLOIDIASIS, SEROLOGIA",66555,66555,66555,8,Laboratorio
306712,"FASCIOLASIS, SEROLOGÍA",90552,90552,90552,8,Laboratorio
307011,VENOSA EN ADULTOS,1420,1846,2366,8,Laboratorio
307012,VENOSA EN NIÑOS Y LACTANTES,1310,1703,2182,8,Laboratorio
308001,AZÚCARES REDUCTORES (BENEDICT-FEHLING),1840,2392,3065,8,Laboratorio
308003,GRASAS NEUTRAS (SUDAN III),1060,1378,1766,8,Laboratorio
308004,HEMORRAGIAS OCULTAS,1900,2470,3165,8,Laboratorio
308005,LEUCOCITOS FECALES,1900,2470,3165,8,Laboratorio
308006,PH,1060,1378,1766,8,Laboratorio
308007,ELASTASA FECAL,77460,100698,129048,8,Laboratorio
308011,DIRECTO AL FRESCO C/S TINCIÓN,2500,3250,4165,8,Laboratorio
308012,ELECTROLITOS EN LÍQUIDOS,2660,3458,4432,8,Laboratorio
308013,RECUENTO DE EOSINÓFILOS,1310,1703,2182,8,Laboratorio
308014,FISICOQUÍMICO LÍQUIDOS (CITOQUIMICO),4530,5889,7547,8,Laboratorio
308017,PH URINARIO,1140,1482,1899,8,Laboratorio
308019,"PROTEÍNAS, ELECTROFORÉSIS DE",10740,13962,17893,8,Laboratorio
308020,BANDAS OLIGOCLONALES,42100,54730,70139,8,Laboratorio
308022,ÍNDICE ALBÚMINA/ GLOBULINA (LCR),23380,30394,38951,8,Laboratorio
308029,ESPERMIOGRAMA,7660,9958,12762,8,Laboratorio
308044,"FLUJO VAGINAL, ESTUDIO DE ( INCLUYE TOMA DE MUESTRA)",12560,16328,20925,8,Laboratorio
308045,AMILASA EN OTROS FLUÍDOS,7580,9854,12628,8,Laboratorio
308046,0,4990,6487,8313,8,Laboratorio
308049,CALPROTECTINA CUANTITATIVA POR ELISA,46190,60047,76953,8,Laboratorio
308050,"PROTEINAS TOTALES EN EXUDADOS, SECRECIONES Y OTROS LIQUIDOS",2460,3198,4098,8,Laboratorio
308201,INMUNOFIJACIÓN DE INMUNOGLOBULINAS EN ORINA x 5 >>>> LABORATORIO BARNAFI,114541,114541,114541,8,Laboratorio
308202,ANÁLISIS DE LÍQUIDO SINOVIAL (CRISTALES),69510,69510,69510,8,Laboratorio
308203,SEPARACIÓN ESPERMÁTICA,63811,63811,63811,8,Laboratorio
308208,FRAGMENTACIÓN ADN ESPERMÁTICA,131920,131920,131920,8,Laboratorio
309002,ACIDO DELTA AMINOLEVULÍNICO.,7390,9607,12312,8,Laboratorio
309004,ÁCIDO ÚRICO CUANTITATIVO ORINA 24 HORAS,3570,4641,5948,8,Laboratorio
309005,ÁCIDO 5 HIDROXIINDOLACÉTICO,8850,11505,14744,8,Laboratorio
309006,AMILASA CUANTITATIVA EN ORINA 24 HORAS,4370,5681,7280,8,Laboratorio
309007,AMINOACIDURIA,9410,12233,15677,8,Laboratorio
309008,CALCIO CUANTITATIVO ORINA 24 HORAS,3300,4290,5498,8,Laboratorio
309009,CÁLCULO URINARIO,7840,10192,13061,8,Laboratorio
309010,"CREATININA CUANTITATIVA, ORINA 24 HORAS",2500,3250,4165,8,Laboratorio
309012,ELECTROLITO CLORO (ORINA),2540,3302,4232,8,Laboratorio
309013,MICROALBUMINURIA CUANTITATIVA ORINA 24 HORAS,4580,5954,7630,8,Laboratorio
309015,FÓSFORO CUANTITATIVO ORINA 24 HORAS,3300,4290,5498,8,Laboratorio
309016,GLUCOSA CUANTITATIVA ORINA 24 HORAS,2260,2938,3765,8,Laboratorio
309017,HIDROXIPROLINA EN ORINA 24 HORAS,7460,9698,12428,8,Laboratorio
309020,NITRÓGENO UREICO CUANTITATIVO ORINA 24 HORAS,1380,1794,2299,8,Laboratorio
309022,"ORINA COMPLETA, (INCLUYE COD. 03-09-023)",3090,4017,5148,8,Laboratorio
309023,"ORINA, FISICOQUÍMICO",2260,3765,3765,8,Laboratorio
309024,"ORINA, SEDIMENTO",1780,2314,2965,8,Laboratorio
309027,PORFIRINAS ORINA C/U,4180,5434,6964,8,Laboratorio
309028,PROTEÍNA CUANTITATIVA ORINA 24 HORAS,2880,3744,4798,8,Laboratorio
309029,PROTEÍNAS DE BENCE JONES,1860,2418,3099,8,Laboratorio
309034,ARSÉNICO EN ORINA,47520,61776,79168,8,Laboratorio
309036,COBRE EN ORINA,32240,41912,53712,8,Laboratorio
309044,"ÁCIDOS ORGÁNICOS, ORINA",299550,389415,499050,8,Laboratorio
309046,SCREENING DE MUCOPOLISACÁRIDOS,127700,166010,212748,8,Laboratorio
309105,OXALATURIA,42825,42825,42825,8,Laboratorio
309106,CITRATURIA,25981,25981,25981,8,Laboratorio
309109,MAGNESIO CUANTITATIVO ORINA 24 HORAS,8399,8399,8399,8,Laboratorio
309110,SCREENING ENFERMEDAD METABÓLICA (INCLUYE AMINOACIDURIA).,65131,65131,65131,8,Laboratorio
309112,ZINC EN ORINA,59693,59693,59693,8,Laboratorio
309114,"ÍNDICE MICROALBUMINURIA / CREATINURIA, (Agregar códigos 030901302 y 030901002)",8964,8964,8964,8,Laboratorio
309118,PORFIRINAS DIFERENCIADAS EN ORINA,143355,143355,143355,8,Laboratorio
309119,SCREENING METABÓLICO,63860,63860,63860,8,Laboratorio
309120,TINCIÓN PARA EOSINÓFILOS,98134,98134,98134,8,Laboratorio
309122,DETERMINACIÓN DE HEMOSIDERÓFAGOS,56627,56627,56627,8,Laboratorio
309124,MUCOPOLISACÁRIDOS EN ORINA (TEST DE BERRY),226071,226071,226071,8,Laboratorio
309126,GLICOSAMINOGLICANOS EN ORINA (GAGs),599048,599048,599048,8,Laboratorio
309130,MERCURIO EN ORINA,77927,77927,77927,8,Laboratorio
309131,ESPECIACIÓN ARSÉNICO EN ORINA AISLADA,77927,77927,77927,8,Laboratorio
309132,YODURIA MAS CREATININA EN ORINA,68899,68899,68899,8,Laboratorio
309133,OSMOLALIDAD URINARIA,4353,4353,4353,8,Laboratorio
309134,MIOGLOBINA EN ORINA,23059,23059,23059,8,Laboratorio
309135,SULFATURIA,44411,44411,44411,8,Laboratorio
309137,PLOMO EN ORINA AISLADA,65961,65961,65961,8,Laboratorio
309138,MANGANESO EN ORINA AISLADA,65662,65662,65662,8,Laboratorio
401001,RADIOGRAFÍA DE LAS GLÁNDULAS SALIVALES SIALOGRAFÍA,40940,53222,61410,6,Radiografia
401002,"PARTES BLANDAS, LARINGE LATERAL, CAVUM RINOFARINGEO (RINOFA-",15300,19890,22950,6,Radiografia
401004,"RADIOGRAFÍA DE TÓRAX, PROYECCIÓN COMPLEMENTARIA (OBLICUAS, S",14080,18304,21120,6,Radiografia
401008,RADIOGRAFÍA DE TÓRAX FRONTAL O LATERAL CON EQUIPO MÓVIL FUERA DEL DEPARTAMENTO,19920,25896,29880,6,Radiografia
401009,RADIOGRAFÍA DE TÓRAX SIMPLE FRONTAL O LATERAL,17380,22594,26070,6,Radiografia
401011,MARCACIÓN PREOPERATORIA DE LESIONES DE LA MAMA,50720,65936,76080,9,Ecografia
401012,"RADIOGRAFIA DE MAMA, PIEZA OPERATORIA",14900,19370,22350,6,Radiografia
401013,RADIOGRAFÍA DE ABDOMEN SIMPLE,15920,20696,23880,6,Radiografia
401014,"ABDOMEN SIMPLE, PROYECCION COMPLEMENTARIA EN EL MISMO EXAMEN",11470,14911,17205,6,Radiografia
401015,"COLANGIOGRAFIA INTRA O POSTOPERATORIA (POR SONDA T, O",37140,48282,55710,6,Radiografia
401018,ENEMA BARITADA DEL COLON (INCLUYE LLENE Y CONTROL POSTVACIA-,76080,98904,114120,6,Radiografia
401019,"ENEMA BARITADA DEL COLON O INTESTINO DELGADO, DOBLE CONTRAS-",73440,95472,110160,6,Radiografia
401020,ESOFAGO SIMPLE (INCLUYE PESQUISA DE CUERPO EXTRANO),34830,45279,52245,6,Radiografia
401021,"ESOFAGO, ESTOMAGO Y DUODENO, DOBLE CONTRASTE (15 EXP.)",64610,83993,96915,6,Radiografia
401022,ESTUDIO DE DEGLUCION FARINGEA,29040,37752,43560,6,Radiografia
401023,"RADIOGRAFÍA DE ESÓFAGO, ESTÓMAGO Y DUODENO, SIMPLE EN NIÑOS",53780,69914,80670,6,Radiografia
401024,"ESOFAGO, ESTOMAGO Y DUODENO, SIMPLE EN NINOS (8 EXP.)",53550,69615,80325,6,Radiografia
401027,PIELOGRAFIA DE ELIMINACION O DESCENDENTE: INCLUYE RENAL,68420,88946,102630,6,Radiografia
401028,RADIOGRAFÍA RENAL SIMPLE (PROC. AUT.),14660,19058,21990,6,Radiografia
401029,VESICAL SIMPLE O PERIVESICAL (PROC. AUT.) (1 EXP.),12620,16406,18930,6,Radiografia
401031,"CAVIDADES PERINASALES, ORBITAS, ARTICULACIONES TEMPOROMAN-",17250,22425,25875,6,Radiografia
401032,CRANEO FRONTAL Y LATERAL (2 EXP.),18030,23439,27045,6,Radiografia
401033,"CRANEO, CADA PROYECCION ESPECIAL: AXIAL, BASE, TOWNE, TAN-",12640,16432,18960,6,Radiografia
401035,"Radiografía de oído, unilateral o bilateral",21820,28366,32730,6,Radiografia
401040,SILLA TURCA FRONTAL Y LATERAL (2 EXP.),20160,26208,30240,6,Radiografia
401042,COLUMNA CERVICAL O ATLAS-AXIS (FRONTAL Y LATERAL) (2 EXP.),17380,22594,26070,6,Radiografia
401043,"COLUMNA CERVICAL (FRONTAL, LATERAL Y OBLICUAS) (4 PROY.) (4",29250,38025,43875,6,Radiografia
401044,COLUMNA CERVICAL FUNCIONAL ADICIONAL (2 EXP.),16400,21320,24600,6,Radiografia
401045,"COLUMNA DORSAL O DORSOLUMBAR LOCALIZADA, PARRILLA COSTAL",20240,26312,30360,6,Radiografia
401046,"RADIOGRAFÍA COLUMNA LUMBAR O LUMBOSACRA ( FRONTAL, LATERAL Y FOCALIZADA EN EL 5° ESPACIO)",29950,38935,44925,6,Radiografia
401047,COLUMNA LUMBAR O LUMBOSACRA FUNCIONAL (2 EXP.),24350,31655,36525,6,Radiografia
401048,"COLUMNA LUMBAR O LUMBOSACRA, OBLICUAS ADICIONALES",16400,21320,24600,6,Radiografia
401049,"COLUMNA TOTAL O DORSOLUMBAR, PANORAMICA CON FOLIO GRADUADO",22400,29120,33600,6,Radiografia
401051,"RX PELVIS, CADERA O COXOFEMORAL,C/U (1 EXP.).",13310,17303,19965,6,Radiografia
401052,"PELVIS, CADERA O COXOFEMORAL, PROYECCIONES ESPECIALES,",12140,15782,18210,6,Radiografia
401053,"SACROCOXIS O ARTICULACIONES SACROILIACAS, C/U (2-3 EXP.)",18270,23751,27405,6,Radiografia
401054,"BRAZO, ANTEBRAZO, CODO, MUNECA, MANO, DEDOS, PIE O SIMILAR",15150,19695,22725,6,Radiografia
401055,CLAVICULA (2 EXP.),17730,23049,26595,6,Radiografia
401056,EDAD OSEA : CARPO Y MANO (1 EXP.),12640,16432,18960,6,Radiografia
401057,EDAD OSEA : RODILLA (FRONTAL) (1 EXP.),13180,17134,19770,6,Radiografia
401058,ESTUDIO DE ESCAFOIDES,19820,25766,29730,6,Radiografia
401059,"ESTUDIO MUNECA O TOBILLO (FRONT.,LATERAL Y OBLICUAS, 4 EXP.)",17140,22282,25710,6,Radiografia
401060,"HOMBRO, FEMUR, RODILLA, PIERNA, COSTILLA O ESTERNON ( FRON-",17920,23296,26880,6,Radiografia
401062,"PROYECCIONES ESPECIALES OBLICUAS U OTRAS EN HOMBRO, BRAZO,",12460,16198,18690,6,Radiografia
401063,TUNEL INTERCONDILEO O RADIO-CARPIANO,12140,15782,18210,6,Radiografia
401064,APOYO FLUOROSCOPICO A PROCEDIMIENTOS INTRAOPERATORIOS,14740,19162,22110,6,Radiografia
401070,TORAX (FRONTAL Y LATERAL) (INCLUYE FLUOROSCOPIA) (2 PROY.,31330,40729,46995,6,Radiografia
401151,"RX PELVIS, CADERA O COXOFEMORAL DE RN, LACTANTE O MENOR DE 6 AÑOS",12700,16510,19050,6,Radiografia
403001,TOMOGRAFÍA COMPUTARIZADA DE CRÁNEO ENCEFÁLICA,109600,142480,164400,5,Tomografia
403002,TOMOGRAFÍA COMPUTARIZADA DE HIPOTÁLAMO-HIPÓFISIS,115330,149929,172995,5,Tomografia
403003,TOMOGRAFÍA COMPUTARIZADA DE FOSA POSTERIOR,99060,128778,148590,5,Tomografia
403006,TOMOGRAFÍA COMPUTARIZADA DE TEMPORAL-OÍDO,95120,123656,142680,5,Tomografia
403007,TOMOGRAFÍA COMPUTARIZADA DE ÓRBITAS MAXILOFACIAL,127180,165334,190770,5,Tomografia
403008,TOMOGRAFÍA COMPUTARIZADA DE COLUMNA CERVICAL,139330,181129,208995,5,Tomografia
403012,"TOMOGRAFÍA COMPUTARIZADA DE CUELLO, PARTES BLANDAS",102960,133848,154440,5,Tomografia
403013,"TOMOGRAFÍA COMPUTARIZADA DE TÓRAX TOTAL INCLUYE : ESTERNON,CLAVICULAS,ARTICULACION ACROMIOCLAVICULAR,ESCAPULA, COSTILLAS, ARTICULACION ESTERNOCLAVICULAR, INCLUYE TODO EL TORAX O CADA SEGMENTO O ARTICULACION",162620,211406,243930,5,Tomografia
403014,"TOMOGRAFÍA COMPUTARIZADA DE ABDOMEN (HÍGADO, VÍAS Y VESÍCULA BILIAR, PÁNCREAS, BAZO, SUPRARRENALES Y RIÑONES)",97920,127296,146880,5,Tomografia
403016,"TOMOGRAFÍA COMPUTARIZADA DE PELVIS (ADEMAS INCL. SACRP.COXIS, CADERAS,HUESOS, PELVICOS,ARTICULACIONESSACRO LLIACAS). BILATERAL",100420,130546,150630,5,Tomografia
403017,"TOMOGRAFIA COMPUTARIZADA MUSCULO ESQUELETICA POR ZONA ANATOMICA. POR CADA SEGMENTOO ARTICULACION:MUSLO,PIERNA,RODILLAS,ANTEBRAZO,CODO,MUÑECA,MANO,HOMBRO,PIE,TOBILLO U OTROS. BILATERAL SOLO PARA RODILLAS",87660,113958,131490,5,Tomografia
403018,TOMOGRAFÍA COMPUTARIZADA DE COLUMNA DORSAL. INCLUYE MIN 6 ESPACIOS,122080,158704,183120,5,Tomografia
403019,TOMOGRAFÍA COMPUTARIZADA DE COLUMNA LUMBAR,122080,158704,183120,5,Tomografia
403020,TOMOGRAFÍA COMPUTARIZADA DE ABDOMEN Y PELVIS,159810,207753,239715,5,Tomografia
403021,TOMOGRAFÍA COMPUTARIZADA PIELOGRAFÍA,42080,54704,63120,5,Tomografia
403022,TOMOGRAFÍA COMPUTARIZADA UROGRAFÍA,94020,122226,141030,5,Tomografia
403023,TOMOGRAFÍA COMPUTARIZADA DE COLONOGRAFÍA VIRTUAL. NO ICNLCUYE INSTALACION DE SONDA,80260,104338,120390,5,Tomografia
403024,TOMOGRAFÍA COMPUTARIZADA PLANIFICACIÓN RADIOTERAPIA,108910,141583,163365,5,Tomografia
403025,TOMOGRAFÍA COMPUTARIZADA DE CALCIO CORONARIO,53680,69784,80520,5,Tomografia
403101,TOMOGRAFÍA COMPUTARIZADA ANGIO DE ENCÉFALO,132830,172679,199245,5,Tomografia
403102,TOMOGRAFIA COMPUTARIZADA ANGIO DE TORAX,199980,259974,299970,5,Tomografia
403103,TOMOGRAFÍA COMPUTARIZADA ANGIO DE ABDOMEN,185150,240695,277725,5,Tomografia
403104,TOMOGRAFIA COMPUTARIZADA ANGIO DE CUELLO,109150,141895,163725,5,Tomografia
403105,TOMOGRAFÍA COMPUTARIZADA ANGIO DE PELVIS,79600,103480,119400,5,Tomografia
403107,TC ANGIO DE EXTREMIDADES INF. Y SUP. (NFS),151090,196417,226635,5,Tomografia
403108,TOMOGRAFIA COMPUTARIZADA ANGIO DE EXTREMIDAD SUPERIOR (UNILATERAL),154780,201214,232170,5,Tomografia
404002,ECOGRAFÍA OBSTÉTRICA,13730,19222,20595,9,Ecografia
404003,"ECOTOMOGRAFIA ABDOMINAL (INCLUYE HIGADO, VIA BILIAR, VESICU-",43340,60676,65010,9,Ecografia
404004,"ECOTOMOGRAFIA COMO APOYO A CIRUGIA, O A PROCEDIMIENTO",26780,37492,40170,9,Ecografia
404005,ECOGRAFÍA TRANSVAGINAL O TRANSRECTAL,24210,33894,36315,9,Ecografia
404006,"ECOGRAFÍA GINECOLÓGICA, PELVIANA FEMENINA U OBSTÉTRICA CON ESTUDIO FETAL",23060,32284,34590,9,Ecografia
404007,"ECOTOMOGRAFIA TRANSVAGINAL PARA SEGUIMIENTO DE OVULACION,",33660,47124,50490,9,Ecografia
404008,"ECOTOMOGRAFIA PARA SEGUIMIENTO DE OVULACION, PROCE-",37700,49010,56550,9,Ecografia
404009,ECOTOMOGRAFIA PELVICA MASCULINA (INCLUYE VEJIGA Y PROSTATA),24100,33740,36150,9,Ecografia
404010,"ECOTOMOGRAFIA RENAL (BILATERAL), O DE BAZO",30050,42070,45075,9,Ecografia
404011,ECOTOMOGRAFIA CEREBRAL (R.N. O LACTANTE),32430,42159,48645,9,Ecografia
404012,ECOTOMOGRAFIA MAMARIA BILATERAL,30210,42294,45315,9,Ecografia
404013,"Ecografía ocular, unilateral o bilateral.",35040,45552,52560,9,Ecografia
404014,Ecografía testicular (unilateral o bilateral) (Incluye Doppler),29810,41734,44715,9,Ecografia
404015,ECOTOMOGRAFIA TIROIDEA,30210,42294,45315,9,Ecografia
404016,ECOTOMOGRAFIA PARTES BLANDAS O MUSCULOESQUELETICA (CADA ZONA ANATOMICA),30210,42294,45315,9,Ecografia
404118,ECOTOMOGRAFIA VASCULAR PERIFERICA (BILATERAL),99100,138740,148650,9,Ecografia
404119,ECOTOMOGRAFIA CAROTIDEA BILATERAL,93580,131012,140370,9,Ecografia
404120,ECOTOMOGRAFIA TRANCRANEAL,99100,128830,148650,9,Ecografia
404121,ECOTOMOGRAFIA ABDOMINAL O DE VASOS TESTICULARES,102130,132769,153195,9,Ecografia
405001,"RESONANCIA MAGNETICA CRANEO ENCEFALICA U OIDOS, BILATERAL",211600,413567,317400,7,Resonancia
405002,RM SILLA TURCA,220330,413567,330495,7,Resonancia
405003,RM ORBITAS,197500,413567,296250,7,Resonancia
405004,RM ART. TEMPOROMANDIBULARES,212370,413567,318555,7,Resonancia
405005,RM COLUMNA CERVICAL,211600,413567,317400,7,Resonancia
405006,RM COLUMNA DORSAL,220060,413567,330090,7,Resonancia
405007,RM COLUMNA LUMBAR,211600,413567,317400,7,Resonancia
405009,"RESONANCIA MAGNETICA DE TORAX (CORAZON,ESTERNON, CLAVICULAS,ARTICULACION ACROMIOCLAVICULAR, ESCAPULA, COSTILLAS O ARTICULACION ESTENOCLAVICULAR). TODA LA PARED TORACICAO CADA SEGMENTO O ARTICULACION. BILATERAL",226750,413567,340125,7,Resonancia
405010,RESONANCIA ABDOMEN,211600,413567,317400,7,Resonancia
405011,RESONANCIA MAGNÉTICA DE PELVIS. INCLUYE: OSTEOARTICULAR DE SACROILIACAS U OSTEOARTICULAR DE SACROCOXIS U OSTEOARTICULAR DE HUESOS PÉLVICOS U ÓRGANOS PELVIANOS,211600,413567,317400,7,Resonancia
405012,RESONANCIA MAGNÉTICA DE ABDOMEN Y PELVIS,317370,412581,476055,7,Resonancia
405013,RM RODILLAS,173490,393874,260235,7,Resonancia
405016,RM COLUMNA TOTAL,374420,677462,561630,7,Resonancia
405017,RESONANCIA MAGNETICA ANGIOGRAFIA DE ENCEFALO,226750,413567,340125,7,Resonancia
405018,RESONANCIA MAGNETICA ANGIOGRAFIA DE CUELLO,233170,413567,349755,7,Resonancia
405019,RESONANCIA MAGNÉTICA ANGIOGRAFÍA DE TÓRAX,229450,413567,344175,7,Resonancia
405020,RESONANCIA MAGNÉTICA ANGIOGRAFÍA DE ABDOMEN,214280,413567,321420,7,Resonancia
405021,RESONANCIA MAGNÉTICA ANGIOGRAFÍA DE PELVIS,220330,413567,330495,7,Resonancia
405022,RESONANCIA MAGNÉTICA ANGIOGRAFÍA DE EXTREMIDAD SUPERIOR UNILATERAL,217760,413567,326640,7,Resonancia
405023,RESONANCIA MAGNÉTICA ANGIOGRAFIA DE EXTREMIDAD INFERIOR BIILATERAL,211600,413567,317400,7,Resonancia
405024,RESONANCIA MAGNÉTICA DE MANO O MUÑECA,185920,393874,278880,7,Resonancia
405025,RESONANCIA MAGNÉTICA DE ANTEBRAZO O BRAZO,177780,393874,266670,7,Resonancia
405026,RESONANCIA MAGNÉTICA DE CODO,180650,393874,270975,7,Resonancia
405027,RESONANCIA MAGNETICA DE HOMBRO,173490,393874,260235,7,Resonancia
405028,"RESONANCIA MAGNÉTICA DE PIE, ANTEPIE O TOBILLO",173490,393874,260235,7,Resonancia
405029,RESONANCIA MAGNÉTICA DE PIERNA,178550,393874,267825,7,Resonancia
405030,RESONANCIA MAGNÉTICA DE MUSLO O CADERA. UNILATERAL,180650,393874,270975,7,Resonancia
405031,RESONANCIA MAGNÉTICA DE MAMA (BILATERAL),173490,393874,260235,7,Resonancia
405032,RESONANCIA MAGNÉTICA FETAL,208210,393874,312315,7,Resonancia
405098,COLANGIORESONANCIA,141740,295406,212610,7,Resonancia
